Source,Nom,Adresse,Code Postal,libelle_geographique,code_insee,Catégorie,Label et appellation,Région,Domaine,Latitude,Longitude
Ministère de la Culture - Direction générale des Patrimoines - Service des musées de France,Musée Rambolitrain,"4, place Jeanne D'arc",78120.0,Rambouillet,78517,Musée,Musée de France,Île-de-France,Patrimoine,48.6460248731057,
Médiathèque de l'architecture et du patrimoine,Maison,,56120.0,Lantillac,56103,Monument,Monument historique,Bretagne,Patrimoine,47.952973,
Médiathèque de l'architecture et du patrimoine,Fontaine Saint-Roch Et Son Enceinte,,56240.0,Lanvaudan,56104,Monument,Monument historique,Bretagne,Patrimoine,47.895587,
Médiathèque de l'architecture et du patrimoine,Tumulus-Dolmen de L'île Gavrinis,,56870.0,Larmor-Baden,56106,Monument,Monument historique,Bretagne,Patrimoine,47.592832,
Médiathèque de l'architecture et du patrimoine,Croix Datée de 1558 Située À Kergouldec,,56260.0,Larmor-Plage,56107,Monument,Monument historique,Bretagne,Patrimoine,47.715636,
Médiathèque de l'architecture et du patrimoine,Cimetière,,56230.0,Larré,56108,Monument,Monument historique,Bretagne,Patrimoine,47.711423,
Médiathèque de l'architecture et du patrimoine,Manoir de Kerduel,,56160.0,Lignol,56110,Monument,Monument historique,Bretagne,Patrimoine,48.022513,
Médiathèque de l'architecture et du patrimoine,Croix de Crévéac,,56220.0,Limerzel,56111,Monument,Monument historique,Bretagne,Patrimoine,47.639965,
Médiathèque de l'architecture et du patrimoine,Réduit de La Pointe-D'arzic,,56360.0,Locmaria,56114,Monument,Monument historique,Bretagne,Patrimoine,47.303741,
Médiathèque de l'architecture et du patrimoine,Fort du Bugull,,56360.0,Locmaria,56114,Monument,Monument historique,Bretagne,Patrimoine,47.303741,
Médiathèque de l'architecture et du patrimoine,Menhir Couché Dit Men-Bronso,,56740.0,Locmariaquer,56116,Monument,Monument historique,Bretagne,Patrimoine,47.575948,
Médiathèque de l'architecture et du patrimoine,Nouveau Cimetière,Auray (Route D'),56740.0,Locmariaquer,56116,Monument,Monument historique,Bretagne,Patrimoine,47.572132,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Sauveur Ou Saint-Colomban,République (Rond-Point De La),56500.0,Locminé,56117,Monument,Monument historique,Bretagne,Patrimoine,47.887781,
Médiathèque de l'architecture et du patrimoine,"Chapelle de La Congrégation, Ou Chapelle Notre-Dame de Plasquer",Champ-De-Foire (place Du),56500.0,Locminé,56117,Monument,Monument historique,Bretagne,Patrimoine,47.88764,
Médiathèque de l'architecture et du patrimoine,Trois Croix,Trois-Croix (Chemin Des),56550.0,Locoal-Mendon,56119,Monument,Monument historique,Bretagne,Patrimoine,47.713654,
Médiathèque de l'architecture et du patrimoine,"Allée Couverte Coudée de Mané-Er-Loh, Dite Mané-Bras",,56550.0,Locoal-Mendon,56119,Monument,Monument historique,Bretagne,Patrimoine,47.696817,
Médiathèque de l'architecture et du patrimoine,Dolmen À Cabinets Latéraux de Locqueltas,,56550.0,Locoal-Mendon,56119,Monument,Monument historique,Bretagne,Patrimoine,47.696817,
Médiathèque de l'architecture et du patrimoine,Cimetière,Calvaire (Chemin Du),56390.0,Locqueltas,56120,Monument,Monument historique,Bretagne,Patrimoine,47.754849,
Médiathèque de l'architecture et du patrimoine,Maison du 16e Siècle,Général-De-Gaulle (rue Du) 21,56140.0,Malestroit,56124,Monument,Monument historique,Bretagne,Patrimoine,47.809419,
Médiathèque de l'architecture et du patrimoine,Maison Dite du Pélican,Bouffay (place) 5,56140.0,Malestroit,56124,Monument,Monument historique,Bretagne,Patrimoine,47.809729,
Médiathèque de l'architecture et du patrimoine,Chapelle de Locmaria Et Sa Fontaine,,56310.0,Melrand,56128,Monument,Monument historique,Bretagne,Patrimoine,47.969139,
Médiathèque de l'architecture et du patrimoine,Chapelle de La Riaye,,56490.0,Ménéac,56129,Monument,Monument historique,Bretagne,Patrimoine,48.125587,
Médiathèque de l'architecture et du patrimoine,Eglise Notre-Dame-de-Joie,,56700.0,Merlevenez,56130,Monument,Monument historique,Bretagne,Patrimoine,47.726126,
Médiathèque de l'architecture et du patrimoine,Chapelle Notre-Dame de Bon Secours de Mangolérian,,56250.0,Monterblanc,56137,Monument,Monument historique,Bretagne,Patrimoine,47.725471,
Médiathèque de l'architecture et du patrimoine,Fontaine Sainte-Julitte Et Son Enceinte,,56500.0,Évellys,56144,Monument,Monument historique,Bretagne,Patrimoine,47.933426,
Médiathèque de l'architecture et du patrimoine,Cimetière,,56430.0,Néant-sur-Yvel,56145,Monument,Monument historique,Bretagne,Patrimoine,48.020602,
Médiathèque de l'architecture et du patrimoine,Croix de Landoma,,56120.0,Pleugriffet,56160,Monument,Monument historique,Bretagne,Patrimoine,47.990613,
Médiathèque de l'architecture et du patrimoine,Croix de Kermarquer,Erdeven (Route D'),56400.0,Ploemel,56161,Monument,Monument historique,Bretagne,Patrimoine,47.649281,
Médiathèque de l'architecture et du patrimoine,Cité Provisoire de Soye,,56270.0,Ploemeur,56162,Monument,Monument historique,Bretagne,Patrimoine,47.731921,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Pierre,,56160.0,Ploërdut,56163,Monument,Monument historique,Bretagne,Patrimoine,48.09676,
Médiathèque de l'architecture et du patrimoine,Ancienne Chapelle des Ursulines,Sénéchal-Thuault (rue),56800.0,Ploërmel,56165,Monument,Monument historique,Bretagne,Patrimoine,47.931042,
Médiathèque de l'architecture et du patrimoine,Château Et Parc de La Haute-Touche,,56800.0,Ploërmel,56165,Monument,Monument historique,Bretagne,Patrimoine,47.880243,
Médiathèque de l'architecture et du patrimoine,Ancien Hôtel Le Gouesbe,Union (place De L'),56800.0,Ploërmel,56165,Monument,Monument historique,Bretagne,Patrimoine,47.933004,
Médiathèque de l'architecture et du patrimoine,Calvaire du 16e Siècle,Ploërmel À Rocbrien (Route De),56800.0,Ploërmel,56165,Monument,Monument historique,Bretagne,Patrimoine,47.923174,
Médiathèque de l'architecture et du patrimoine,Chapelle Notre-Dame des Fleurs,,56240.0,Plouay,56166,Monument,Monument historique,Bretagne,Patrimoine,47.93182,
Médiathèque de l'architecture et du patrimoine,Vingt-Sept Menhirs Dits de Sainte-Barbe,,56340.0,Plouharnel,56168,Monument,Monument historique,Bretagne,Patrimoine,47.60211,
Médiathèque de l'architecture et du patrimoine,Chapelle Sainte-Barbe,,56340.0,Plouharnel,56168,Monument,Monument historique,Bretagne,Patrimoine,47.60211,
Médiathèque de l'architecture et du patrimoine,Dolmen de Mané-Remor,,56340.0,Plouharnel,56168,Monument,Monument historique,Bretagne,Patrimoine,47.60211,
Médiathèque de l'architecture et du patrimoine,Alignements du Vieux-Moulin,,56340.0,Plouharnel,56168,Monument,Monument historique,Bretagne,Patrimoine,47.60211,
Médiathèque de l'architecture et du patrimoine,Quatre Menhirs Dits Men-Roquil,,56680.0,Plouhinec,56169,Monument,Monument historique,Bretagne,Patrimoine,47.695042,
Médiathèque de l'architecture et du patrimoine,Château de Callac,,56420.0,Plumelec,56172,Monument,Monument historique,Bretagne,Patrimoine,47.826024,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Aubin,,56420.0,Plumelec,56172,Monument,Monument historique,Bretagne,Patrimoine,47.826024,
Médiathèque de l'architecture et du patrimoine,Croix de Kercloarec,,56500.0,Plumelin,56174,Monument,Monument historique,Bretagne,Patrimoine,47.861732,
Médiathèque de l'architecture et du patrimoine,Croix de La Route de Brech,Joseph-Evenes (rue),56400.0,Plumergat,56175,Monument,Monument historique,Bretagne,Patrimoine,47.741271,
Médiathèque de l'architecture et du patrimoine,Chapelle Notre-Dame de Gornévec,,56400.0,Plumergat,56175,Monument,Monument historique,Bretagne,Patrimoine,47.727884,
Médiathèque de l'architecture et du patrimoine,Dolmen de Kervingu,,56400.0,Pluneret,56176,Monument,Monument historique,Bretagne,Patrimoine,47.676223,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Guigner,Mainlièvre (place),56330.0,Pluvigner,56177,Monument,Monument historique,Bretagne,Patrimoine,47.774827,
Médiathèque de l'architecture et du patrimoine,Domaine de Kéronic,Kéronic,56330.0,Pluvigner,56177,Monument,Monument historique,Bretagne,Patrimoine,47.78606,
Médiathèque de l'architecture et du patrimoine,Caserne Clisson,Deuxième-Chasseur-À-Cheval (rue Du),56300.0,Pontivy,56178,Monument,Monument historique,Bretagne,Patrimoine,48.0673,
Médiathèque de l'architecture et du patrimoine,Maison,Pont (rue Du) 10,56300.0,Pontivy,56178,Monument,Monument historique,Bretagne,Patrimoine,48.068467,
Médiathèque de l'architecture et du patrimoine,"Ancien Château de La Villeneuve, Dit Ferme du Gros Chêne",,56300.0,Pontivy,56178,Monument,Monument historique,Bretagne,Patrimoine,48.064044,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Joseph,Nationale (rue),56300.0,Pontivy,56178,Monument,Monument historique,Bretagne,Patrimoine,48.063652,
Médiathèque de l'architecture et du patrimoine,Magasin À Fourrages,Marengo (rue) 34,56300.0,Pontivy,56178,Monument,Monument historique,Bretagne,Patrimoine,48.064044,
Médiathèque de l'architecture et du patrimoine,Fortifications de La Ville : Parc À Boulets,Hôpital (rue De L'),56290.0,Port-Louis,56181,Monument,Monument historique,Bretagne,Patrimoine,47.705383,
Médiathèque de l'architecture et du patrimoine,Chapelle Saint-Nicolas,,56320.0,Priziac,56182,Monument,Monument historique,Bretagne,Patrimoine,48.059475,
Médiathèque de l'architecture et du patrimoine,"Cairn Mégalithique À deux Dolmens À Couloir, Dit Le Trou des Chouans",,56530.0,Quéven,56185,Monument,Monument historique,Bretagne,Patrimoine,47.789108,
Médiathèque de l'architecture et du patrimoine,"Ancien Cimetière, Au Sud de L'église",,56530.0,Quéven,56185,Monument,Monument historique,Bretagne,Patrimoine,47.789108,
Médiathèque de l'architecture et du patrimoine,Dolmen du Conguel,,56170.0,Quiberon,56186,Monument,Monument historique,Bretagne,Patrimoine,47.486763,
Médiathèque de l'architecture et du patrimoine,Menhir de Goulvarc'h,,56170.0,Quiberon,56186,Monument,Monument historique,Bretagne,Patrimoine,47.486763,
Médiathèque de l'architecture et du patrimoine,deuxième Menhir de Mané-Meur,,56170.0,Quiberon,56186,Monument,Monument historique,Bretagne,Patrimoine,47.486763,
Médiathèque de l'architecture et du patrimoine,Tertre-Tumulus,,56170.0,Quiberon,56186,Monument,Monument historique,Bretagne,Patrimoine,47.486763,
Médiathèque de l'architecture et du patrimoine,Roches Granitiques À Cupules,,56170.0,Quiberon,56186,Monument,Monument historique,Bretagne,Patrimoine,47.486763,
Médiathèque de l'architecture et du patrimoine,Cimetière,,56500.0,Réguiny,56190,Monument,Monument historique,Bretagne,Patrimoine,47.989485,
Médiathèque de l'architecture et du patrimoine,Eglise Notre-Dame-de-La-Tronchaye,,56220.0,Rochefort-en-Terre,56196,Monument,Monument historique,Bretagne,Patrimoine,47.698512,
Médiathèque de l'architecture et du patrimoine,Maison Datée de 1666,,56220.0,Rochefort-en-Terre,56196,Monument,Monument historique,Bretagne,Patrimoine,47.698512,
Médiathèque de l'architecture et du patrimoine,Ossuaire,,56110.0,Le Saint,56201,Monument,Monument historique,Bretagne,Patrimoine,48.089369,
Médiathèque de l'architecture et du patrimoine,Fontaine Saint-Adrien Avec Son Calvaire,,56150.0,Saint-Barthélemy,56207,Monument,Monument historique,Bretagne,Patrimoine,47.928586,
Médiathèque de l'architecture et du patrimoine,Menhir de Pen-Guen,,56730.0,Saint-Gildas-de-Rhuys,56214,Monument,Monument historique,Bretagne,Patrimoine,47.512191,
Médiathèque de l'architecture et du patrimoine,Croix de Carrefour du 16e Siècle,Calvaire (rue Du),56920.0,Saint-Gonnery,56215,Monument,Monument historique,Bretagne,Patrimoine,48.124435,
Médiathèque de l'architecture et du patrimoine,Croix Catherine,A.-F.-N. (place Des),56140.0,Saint-Marcel,56228,Monument,Monument historique,Bretagne,Patrimoine,47.8039998995636,
Médiathèque de l'architecture et du patrimoine,Six Dolmens,,56140.0,Saint-Marcel,56228,Monument,Monument historique,Bretagne,Patrimoine,47.813896,
Médiathèque de l'architecture et du patrimoine,Dolmen de Kermané Dit Roh-Vras-de-Pourhos,,56470.0,Saint-Philibert,56233,Monument,Monument historique,Bretagne,Patrimoine,47.584355,
Médiathèque de l'architecture et du patrimoine,deux Dolmens À Galerie de Kerhan Dits Roh-Vras (Grande-Roche),,56470.0,Saint-Philibert,56233,Monument,Monument historique,Bretagne,Patrimoine,47.584355,
Médiathèque de l'architecture et du patrimoine,Fort de Penthièvre,,56510.0,Saint-Pierre-Quiberon,56234,Monument,Monument historique,Bretagne,Patrimoine,47.531539,
Médiathèque de l'architecture et du patrimoine,Alignements de Saint-Pierre,,56510.0,Saint-Pierre-Quiberon,56234,Monument,Monument historique,Bretagne,Patrimoine,47.531539,
Médiathèque de l'architecture et du patrimoine,Tumulus À Coffres de Mané-Becker-Noz,,56510.0,Saint-Pierre-Quiberon,56234,Monument,Monument historique,Bretagne,Patrimoine,47.531539,
Médiathèque de l'architecture et du patrimoine,Maison À L'hôpital-Robin,,56120.0,Saint-Servant,56236,Monument,Monument historique,Bretagne,Patrimoine,47.906857,
Médiathèque de l'architecture et du patrimoine,Calvaire de La Croix-de-Cohazé,,56300.0,Saint-Thuriau,56237,Monument,Monument historique,Bretagne,Patrimoine,48.020306,
Médiathèque de l'architecture et du patrimoine,Chapelle Saint-Guen Et Son Ossuaire,,56540.0,Saint-Tugdual,56238,Monument,Monument historique,Bretagne,Patrimoine,48.096074,
Médiathèque de l'architecture et du patrimoine,Croix Ancienne,Mairie (place De La),56350.0,Saint-Vincent-sur-Oust,56239,Monument,Monument historique,Bretagne,Patrimoine,47.699837,
Médiathèque de l'architecture et du patrimoine,Maison Renaissance Située Au Sud de L'église,Duchesse-Anne (place),56370.0,Sarzeau,56240,Monument,Monument historique,Bretagne,Patrimoine,47.527206,
Médiathèque de l'architecture et du patrimoine,Chapelle Saint-Jean,,56160.0,Séglien,56242,Monument,Monument historique,Bretagne,Patrimoine,48.103896,
Médiathèque de l'architecture et du patrimoine,Dolmen de Gornevèse,,56860.0,Séné,56243,Monument,Monument historique,Bretagne,Patrimoine,47.623268,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Jean-Baptiste de Gorvello,,56250.0,Sulniac,56247,Monument,Monument historique,Bretagne,Patrimoine,47.65917,
Médiathèque de l'architecture et du patrimoine,Chapelle Sainte-Hélène,,56450.0,Surzur,56248,Monument,Monument historique,Bretagne,Patrimoine,47.573188,
Médiathèque de l'architecture et du patrimoine,Chapelle Saint-Michel de Brangolo,,56450.0,Theix-Noyalo,56251,Monument,Monument historique,Bretagne,Patrimoine,47.636208,
Médiathèque de l'architecture et du patrimoine,"deux Menhirs Taillés, Dits Babouin Et Babouine",,56250.0,Trédion,56254,Monument,Monument historique,Bretagne,Patrimoine,47.780027,
Médiathèque de l'architecture et du patrimoine,Croix du 16e Siècle,,56250.0,Treffléan,56255,Monument,Monument historique,Bretagne,Patrimoine,47.677748,
Médiathèque de l'architecture et du patrimoine,Maison,Henri-Iv (place) 3,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.657686,
Médiathèque de l'architecture et du patrimoine,Maison,Henri-Iv (place) 5,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.657724,
Médiathèque de l'architecture et du patrimoine,Ancien Hôtel de Francheville,Lices (place Des) 1,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.655321,
Médiathèque de l'architecture et du patrimoine,Chapelle Saint-Guen,,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.660026,
Médiathèque de l'architecture et du patrimoine,Croix du 16e Siècle Située Près de La Chapelle du Rohic,,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.660026,
Médiathèque de l'architecture et du patrimoine,Préfecture,Général-De-Gaulle (place Du),56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.658658,
Médiathèque de l'architecture et du patrimoine,Cathédrale Saint-Pierre,,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.660026,
Médiathèque de l'architecture et du patrimoine,Maison,Saint-Guenhaël (rue) 17,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.657586,
Médiathèque de l'architecture et du patrimoine,"Ancien Hôtel du Parlement de Bretagne, Dit Château-Gaillard",Noé (rue) 2,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.656705,
Médiathèque de l'architecture et du patrimoine,Ancien Couvent des Ursulines,Thiers (rue) 3,56000.0,Vannes,56260,Monument,Monument historique,Bretagne,Patrimoine,47.654295,
Médiathèque de l'architecture et du patrimoine,Fontaine du Saint,Fontaine (rue De La),56250.0,La Vraie-Croix,56261,Monument,Monument historique,Bretagne,Patrimoine,47.689089,
Médiathèque de l'architecture et du patrimoine,Sépultures Circulaires Sous Tertre Tumulaire,,56400.0,Le Bono,56262,Monument,Monument historique,Bretagne,Patrimoine,47.637128,
Médiathèque de l'architecture et du patrimoine,Chapelle Notre-Dame-de-Becquerel,,56400.0,Le Bono,56262,Monument,Monument historique,Bretagne,Patrimoine,47.637128,
Médiathèque de l'architecture et du patrimoine,Eglise Ou Chapelle Notre-Dame,,56540.0,Kernascléden,56264,Monument,Monument historique,Bretagne,Patrimoine,48.012721,
Médiathèque de l'architecture et du patrimoine,Ancien Domaine du Château de Buy,,57640.0,Antilly,57024,Monument,Monument historique,Grand Est,Patrimoine,49.195586,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Arnould,,57680.0,Arry,57030,Monument,Monument historique,Grand Est,Patrimoine,48.998374,
Médiathèque de l'architecture et du patrimoine,Domaine du Château,Château (rue Du),57590.0,Aulnois-sur-Seille,57040,Monument,Monument historique,Grand Est,Patrimoine,48.865137,
Médiathèque de l'architecture et du patrimoine,Château de Romécourt,,57810.0,Azoudange,57044,Monument,Monument historique,Grand Est,Patrimoine,48.732157,
Médiathèque de l'architecture et du patrimoine,Ossuaire (Ancien),,57450.0,Barst,57052,Monument,Monument historique,Grand Est,Patrimoine,49.078929,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Pierre,,57580.0,Baudrecourt,57054,Monument,Monument historique,Grand Est,Patrimoine,48.963263,
Médiathèque de l'architecture et du patrimoine,Maison Numéro 56,,57420.0,Cheminot,57137,Monument,Monument historique,Grand Est,Patrimoine,48.9571,
Médiathèque de l'architecture et du patrimoine,Chapelle Seigneuriale (Ancienne),,57420.0,Chérisey,57139,Monument,Monument historique,Grand Est,Patrimoine,49.012251,
Médiathèque de l'architecture et du patrimoine,Ossuaire,,57340.0,Dalhain,57166,Monument,Monument historique,Grand Est,Patrimoine,48.888997,
Médiathèque de l'architecture et du patrimoine,Pont Sur Le Landbach,,57400.0,Dolving,57180,Monument,Monument historique,Grand Est,Patrimoine,48.767679,
Médiathèque de l'architecture et du patrimoine,Maison,Cave (rue De La) 11,57930.0,Fénétrange,57210,Monument,Monument historique,Grand Est,Patrimoine,48.84765,
Médiathèque de l'architecture et du patrimoine,Hôpital,Hôpital (rue De L') 78,57930.0,Fénétrange,57210,Monument,Monument historique,Grand Est,Patrimoine,48.847538,
Médiathèque de l'architecture et du patrimoine,Carreau du Siège Simon I Et Ii,,57600.0,Forbach,57227,Monument,Monument historique,Grand Est,Patrimoine,49.19072,
Médiathèque de l'architecture et du patrimoine,Abbaye (Ancienne),,57680.0,Gorze,57254,Monument,Monument historique,Grand Est,Patrimoine,49.054005,
Médiathèque de l'architecture et du patrimoine,Maison,Eglise (Quartier De L') 15,57660.0,Hellimer,57311,Monument,Monument historique,Grand Est,Patrimoine,48.995441,
Médiathèque de l'architecture et du patrimoine,Puits,,57580.0,Herny,57319,Monument,Monument historique,Grand Est,Patrimoine,48.999355,
Médiathèque de l'architecture et du patrimoine,Ancien Couvent des Récollets,Église (rue De L') 82,57470.0,Hombourg-Haut,57332,Monument,Monument historique,Grand Est,Patrimoine,49.127072,
Médiathèque de l'architecture et du patrimoine,Ferme,Lhor (Route De) 28,57670.0,Insviller,57347,Monument,Monument historique,Grand Est,Patrimoine,48.888465,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Hilaire,,57130.0,Jussy,57352,Monument,Monument historique,Grand Est,Patrimoine,49.100556,
Médiathèque de l'architecture et du patrimoine,Chapelle du Cimetière,,57480.0,Haute-Kontz,57371,Monument,Monument historique,Grand Est,Patrimoine,49.449327,
Médiathèque de l'architecture et du patrimoine,Château de Mardigny,,57420.0,Lorry-Mardigny,57416,Monument,Monument historique,Grand Est,Patrimoine,48.983327,
Médiathèque de l'architecture et du patrimoine,Ancienne Synagogue,Hellocourt (ruelle De),57810.0,Maizières-lès-Vic,57434,Monument,Monument historique,Grand Est,Patrimoine,48.720488,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Léger,,57630.0,Marsal,57448,Monument,Monument historique,Grand Est,Patrimoine,48.789015,
Médiathèque de l'architecture et du patrimoine,Fortifications,,57630.0,Marsal,57448,Monument,Monument historique,Grand Est,Patrimoine,48.789015,
Médiathèque de l'architecture et du patrimoine,Briquetages de La Seille,,57630.0,Marsal,57448,Monument,Monument historique,Grand Est,Patrimoine,48.789015,
Médiathèque de l'architecture et du patrimoine,"Autel Druidique, À 3 Kms Sortie Sud de La Ville",,57960.0,Meisenthal,57456,Monument,Monument historique,Grand Est,Patrimoine,48.9687,
Médiathèque de l'architecture et du patrimoine,Maison,Saint-Louis (place) 15,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.116988,
Médiathèque de l'architecture et du patrimoine,Eglise Sainte-Thérèse-de-L'enfant-Jésus,Verdun (rue De),57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.106405,
Médiathèque de l'architecture et du patrimoine,Abbaye Saint-Arnould (Ancienne),Aux-Ours (rue),57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.118219,
Médiathèque de l'architecture et du patrimoine,Ancien Hospice Saint-Nicolas,Saint-Nicolas (place) 2,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.11391,
Médiathèque de l'architecture et du patrimoine,Immeuble,Fontaine (rue De La) 11,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.11466,
Médiathèque de l'architecture et du patrimoine,Maison,Saint-Marcel (rue) 42,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.122406,
Médiathèque de l'architecture et du patrimoine,Maison,Saint-Louis (place) 27,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.116578,
Médiathèque de l'architecture et du patrimoine,Ancienne Abbaye Saint-Pierre,Citadelle (rue De La),57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.11455,
Médiathèque de l'architecture et du patrimoine,Maison,Change (rue Du) 27,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.117283,
Médiathèque de l'architecture et du patrimoine,Immeuble,Neufbourg (rue Du) 9,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.113733,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Maximin,,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.108386,
Médiathèque de l'architecture et du patrimoine,Immeuble,Bénédictins (rue Des) 12,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.124707,
Médiathèque de l'architecture et du patrimoine,Couvent des Carmélites,Trinitaires (Impasse Des),57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.120886,
Médiathèque de l'architecture et du patrimoine,Ancien Hôtel Saint-Livier,Trinitaires (rue Des) 1bis,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.120515,
Médiathèque de l'architecture et du patrimoine,Place Saint-Etienne,,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.108386,
Médiathèque de l'architecture et du patrimoine,"Maisons, Actuellement Siège de La Drac (Direction régionale des Affaires Culturelles)",Saint-Etienne (place) 10,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.120392,
Médiathèque de l'architecture et du patrimoine,Maison,Saint-Louis (place) 21bis,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.11648,
Médiathèque de l'architecture et du patrimoine,Maison,Saint-Louis (place) 17,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.116947,
Médiathèque de l'architecture et du patrimoine,Maison,Saint-Louis (place) 13,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.117028,
Médiathèque de l'architecture et du patrimoine,Palais de Justice,,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.108386,
Médiathèque de l'architecture et du patrimoine,Chapelle de La Miséricorde (Ancienne),"Chèvre (rue De La) 32, 34",57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.116284,
Médiathèque de l'architecture et du patrimoine,Maison,Vigne-Saint-Avold (rue) 45,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.114409,
Médiathèque de l'architecture et du patrimoine,Maisons,"Pont-De-La-Préfecture (rue Du) 10, 12",57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.122139,
Médiathèque de l'architecture et du patrimoine,"Eglise Sainte-Lucie, À Vallières",Jean-Pierre-Jean (rue),57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.1267,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Vincent,,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.108386,
Médiathèque de l'architecture et du patrimoine,Vestiges Gallo-Romains,Bibliothèque (rue De La) 2,57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.125051,
Médiathèque de l'architecture et du patrimoine,Fortifications,Corps-Expéditionnaire-Français (rue Du),57070.0,Metz,57463,Monument,Monument historique,Grand Est,Patrimoine,49.119499,
Médiathèque de l'architecture et du patrimoine,Eperon Barré Gallo-Romain,,57570.0,Mondorff,57475,Monument,Monument historique,Grand Est,Patrimoine,49.504798,
Médiathèque de l'architecture et du patrimoine,Vieux Pont,,57160.0,Moulins-lès-Metz,57487,Monument,Monument historique,Grand Est,Patrimoine,49.094986,
Médiathèque de l'architecture et du patrimoine,Ossuaire (Ancien),,57930.0,Niederstinzel,57506,Monument,Monument historique,Grand Est,Patrimoine,48.862915,
Médiathèque de l'architecture et du patrimoine,Temple Protestant,Maréchal-Joffre (rue Du),57240.0,Nilvange,57508,Monument,Monument historique,Grand Est,Patrimoine,49.344333,
Médiathèque de l'architecture et du patrimoine,Monument du Souvenir Français,Blé (rue Au) 4,57645.0,Noisseville,57510,Monument,Monument historique,Grand Est,Patrimoine,49.133241,
Médiathèque de l'architecture et du patrimoine,Château (Ruines),,57840.0,Ottange,57529,Monument,Monument historique,Grand Est,Patrimoine,49.436598,
Médiathèque de l'architecture et du patrimoine,Immeuble,Armes (place D') 119,57370.0,Phalsbourg,57540,Monument,Monument historique,Grand Est,Patrimoine,48.767021,
Médiathèque de l'architecture et du patrimoine,Immeuble,Armes (place D') 123,57370.0,Phalsbourg,57540,Monument,Monument historique,Grand Est,Patrimoine,48.767021,
Médiathèque de l'architecture et du patrimoine,Immeuble,Armes (place D') 57,57370.0,Phalsbourg,57540,Monument,Monument historique,Grand Est,Patrimoine,48.767021,
Médiathèque de l'architecture et du patrimoine,Immeuble,Maréchal-Foch (rue Du) 51,57370.0,Phalsbourg,57540,Monument,Monument historique,Grand Est,Patrimoine,48.768331,
Médiathèque de l'architecture et du patrimoine,Immeuble,Armes (place D') 78,57370.0,Phalsbourg,57540,Monument,Monument historique,Grand Est,Patrimoine,48.767021,
